Freq;Ampl;Phase;Cohe;Imag;Real
292.4804688;2.746163607;-3.036110163;0.982949793;-0.289135844;-2.730900049
292.7246094;2.746899128;-3.036266804;0.983001411;-0.288785368;-2.731676817
292.96875;2.747772932;-3.036553144;0.983109534;-0.288094193;-2.732628345
293.2128906;2.747891903;-3.036578655;0.983185232;-0.28803727;-2.732753992
293.4570313;2.747828245;-3.036624193;0.983327091;-0.287906438;-2.732703686
293.7011719;2.748114824;-3.036610603;0.983443379;-0.287973553;-2.732984781
293.9453125;2.747879982;-3.036318541;0.983578384;-0.288747013;-2.732667208
294.1894531;2.7484622;-3.035948038;0.983758807;-0.28982079;-2.733139038
294.4335938;2.748905659;-3.035446405;0.983882368;-0.291238368;-2.7334342
294.6777344;2.750278234;-3.034936428;0.984011948;-0.292778492;-2.734650135
294.921875;2.752027512;-3.034617662;0.984151959;-0.293837041;-2.736295938
295.1660156;2.753573656;-3.034473181;0.984269261;-0.294398099;-2.737790585
295.4101563;2.75556469;-3.034496546;0.984402955;-0.294546723;-2.739777088
295.6542969;2.756923437;-3.034671068;0.984476388;-0.294213623;-2.741179466
295.8984375;2.757429361;-3.034837723;0.984588087;-0.293810427;-2.741731644
296.1425781;2.757876873;-3.035256863;0.984699845;-0.292709023;-2.742299557
296.3867188;2.758276463;-3.035317421;0.984828532;-0.292585313;-2.742714405
296.6308594;2.758444309;-3.035139799;0.984897852;-0.293090254;-2.742829323
296.875;2.758198977;-3.034917593;0.985003591;-0.293673396;-2.742520332
297.1191406;2.758499622;-3.034556627;0.985112369;-0.294695526;-2.742712975
297.3632813;2.759552479;-3.034067631;0.985228479;-0.296149999;-2.743615389
297.6074219;2.760416031;-3.033819437;0.985324681;-0.29692325;-2.744400263
297.8515625;2.761906862;-3.033596754;0.985399604;-0.297695667;-2.745816231
298.0957031;2.763152122;-3.033503056;0.985483527;-0.298086911;-2.747026443
298.3398438;2.76441741;-3.033388138;0.985588372;-0.298539013;-2.748250008
298.5839844;2.765480042;-3.033496857;0.985656738;-0.298354864;-2.749338865
298.828125;2.765822649;-3.033330202;0.985750616;-0.298850268;-2.749629736
299.0722656;2.766400337;-3.033303738;0.985863328;-0.298985839;-2.75019598
299.3164063;2.76716733;-3.033079863;0.985996008;-0.299684286;-2.750891447
299.5605469;2.768055439;-3.032667637;0.986118674;-0.300915182;-2.751650572
299.8046875;2.769654274;-3.032149553;0.986261427;-0.302515298;-2.753083706
300.0488281;2.772166729;-3.032083273;0.986500263;-0.302971959;-2.755560875
300.2929688;2.773910761;-3.03192234;0.986290514;-0.30360651;-2.757245779
300.5371094;2.77545929;-3.031782627;0.98653549;-0.304161578;-2.758742571
300.78125;2.7776196;-3.031820059;0.986608565;-0.304294497;-2.760901213
301.0253906;2.77934289;-3.031960487;0.986660659;-0.304095596;-2.762656927
301.2695313;2.780843019;-3.032352686;0.986741126;-0.30317533;-2.764267206
